,Rolling Net Production ,,,,,,,,,,,,
Date ,APLNG 30 Day Rolling  Production ,APLNG LNG Pipeline 30 Day Rolling ,APLNG Net Flows ,QCLNG 30 Day Rolling Production ,QCLNG LNG Pipeline 30 Day Rolling ,QCLNG Net Flows ,GLNG 30 Day Rolling Production,30 Day Rolling  ,GLNG Net Flows ,,,,
1/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Lewis Gray Graph 
11/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
12/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
14/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
16/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
17/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
18/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
19/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
20/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
21/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
22/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
24/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
25/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
26/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
27/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
28/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
29/6/15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
30/6/15,471.4,0.0,471.4,861.9,779.3,82.6,77.2,0.0,77.2,,,,
1/7/15,473.6,0.0,473.6,874.4,787.2,87.2,75.7,0.0,75.7,,,,
2/7/15,475.5,0.0,475.5,886.9,795.7,91.2,75.8,0.0,75.8,,,,
3/7/15,478.5,0.0,478.5,900.1,809.7,90.4,75.8,0.0,75.8,,,,
4/7/15,480.2,0.0,480.2,913.6,828.3,85.3,75.5,0.0,75.5,,,,
5/7/15,481.9,0.0,481.9,924.9,843.7,81.1,73.0,0.0,73.0,,,,
6/7/15,484.0,0.0,484.0,938.3,852.7,85.6,73.0,0.0,73.0,,,,
7/7/15,485.2,0.0,485.2,950.9,856.7,94.2,71.8,0.0,71.8,,,,
8/7/15,485.6,0.0,485.6,959.0,859.6,99.4,70.5,0.0,70.5,,,,
9/7/15,484.3,0.0,484.3,966.9,865.8,101.1,70.3,0.0,70.3,,,,
10/7/15,484.4,0.0,484.4,974.4,873.9,100.4,70.0,0.0,70.0,,,,
11/7/15,484.8,0.0,484.8,980.3,889.4,90.8,70.0,0.0,70.0,,,,
12/7/15,485.7,0.0,485.7,982.8,903.9,78.9,72.1,0.0,72.1,,,,
13/7/15,486.1,0.0,486.1,986.8,914.0,72.9,73.3,0.0,73.3,,,,
14/7/15,485.6,0.0,485.6,991.7,919.3,72.4,72.8,0.0,72.8,,,,
15/7/15,485.8,0.0,485.8,994.2,930.8,63.4,73.2,0.0,73.2,,,,
16/7/15,485.3,0.0,485.3,995.8,937.4,58.4,73.4,0.0,73.4,,,,
17/7/15,485.2,0.0,485.2,998.8,947.3,51.5,72.5,0.0,72.5,,,,
18/7/15,486.2,0.0,486.2,1003.0,964.4,38.6,72.7,0.0,72.7,,,,
19/7/15,489.5,0.0,489.5,1006.9,985.2,21.8,72.4,0.0,72.4,,,,
20/7/15,489.4,0.0,489.4,1009.6,994.0,15.6,71.1,0.0,71.1,,,,
21/7/15,488.4,0.0,488.4,1012.9,1006.0,6.8,69.8,0.0,69.8,,,,
22/7/15,486.2,0.0,486.2,1015.5,1024.5,-9.0,70.7,0.0,70.7,,,,
23/7/15,485.2,0.0,485.2,1019.1,1038.4,-19.3,70.4,0.0,70.4,,,,
24/7/15,484.1,0.0,484.1,1023.0,1053.6,-30.6,70.2,0.0,70.2,,,,
25/7/15,483.3,0.0,483.3,1026.5,1072.1,-45.6,69.4,0.0,69.4,,,,
26/7/15,482.8,0.0,482.8,1029.1,1089.7,-60.6,69.0,0.0,69.0,,,,
27/7/15,483.1,0.0,483.1,1031.9,1100.4,-68.5,67.1,0.0,67.1,,,,
28/7/15,480.6,0.0,480.6,1034.2,1111.0,-76.7,67.5,0.0,67.5,,,,
29/7/15,478.5,0.0,478.5,1039.2,1126.7,-87.6,66.9,0.0,66.9,,,,
30/7/15,477.2,0.0,477.2,1041.4,1140.1,-98.7,66.8,0.0,66.8,,,,
31/7/15,474.7,0.0,474.7,1042.3,1150.1,-107.8,65.7,0.0,65.7,,,,
1/8/15,474.0,0.0,474.0,1045.7,1167.8,-122.2,64.7,0.0,64.7,,,,
2/8/15,472.8,0.0,472.8,1050.2,1187.4,-137.1,63.4,0.0,63.4,,,,
3/8/15,471.2,0.0,471.2,1054.9,1192.2,-137.3,62.7,0.0,62.7,,,,
4/8/15,470.0,0.0,470.0,1061.4,1196.1,-134.8,62.4,0.0,62.4,,,,
5/8/15,468.7,0.0,468.7,1063.7,1197.9,-134.3,61.1,0.0,61.1,,,,
6/8/15,467.7,0.0,467.7,1057.3,1190.3,-133.0,60.7,0.0,60.7,,,,
7/8/15,467.1,0.0,467.1,1057.8,1183.4,-125.7,59.9,0.0,59.9,,,,
8/8/15,468.7,0.0,468.7,1060.5,1182.9,-122.4,59.0,0.0,59.0,,,,
9/8/15,469.0,0.0,469.0,1062.5,1185.4,-123.0,58.5,0.0,58.5,,,,
10/8/15,469.9,0.0,469.9,1063.5,1181.0,-117.5,58.7,0.0,58.7,,,,
11/8/15,469.9,0.0,469.9,1066.6,1178.8,-112.2,56.2,0.0,56.2,,,,
12/8/15,470.5,0.0,470.5,1063.3,1170.2,-106.9,54.2,0.0,54.2,,,,
13/8/15,471.9,0.0,471.9,1059.3,1161.2,-101.9,53.6,0.0,53.6,,,,
14/8/15,472.4,0.0,472.4,1058.6,1153.0,-94.4,51.6,0.0,51.6,,,,
15/8/15,473.2,0.0,473.2,1057.6,1152.0,-94.3,52.3,0.0,52.3,,,,
16/8/15,473.8,0.0,473.8,1056.2,1155.3,-99.2,52.3,0.0,52.3,,,,
17/8/15,474.0,0.0,474.0,1052.7,1150.1,-97.3,50.4,0.0,50.4,,,,
18/8/15,473.4,0.0,473.4,1052.0,1148.1,-96.1,49.7,0.0,49.7,,,,
19/8/15,473.8,0.0,473.8,1052.1,1151.2,-99.2,50.5,0.0,50.5,,,,
20/8/15,474.9,0.0,474.9,1052.2,1151.9,-99.7,50.5,0.0,50.5,,,,
21/8/15,476.7,0.0,476.7,1052.6,1149.6,-97.1,48.3,0.0,48.3,,,,
22/8/15,478.2,0.0,478.2,1051.2,1147.2,-96.0,47.3,0.0,47.3,,,,
23/8/15,480.2,0.0,480.2,1049.9,1142.1,-92.2,45.6,0.0,45.6,,,,
24/8/15,481.7,0.0,481.7,1043.9,1124.3,-80.4,44.8,0.0,44.8,,,,
25/8/15,483.8,0.0,483.8,1037.9,1108.3,-70.4,43.9,0.0,43.9,,,,
26/8/15,486.4,0.0,486.4,1031.7,1098.6,-66.9,44.2,0.0,44.2,,,,
27/8/15,488.5,0.0,488.5,1023.7,1086.4,-62.7,43.5,0.0,43.5,,,,
28/8/15,490.4,0.0,490.4,1012.5,1067.0,-54.5,43.5,0.0,43.5,,,,
29/8/15,492.5,0.0,492.5,1007.9,1056.8,-49.0,43.6,0.0,43.6,,,,
30/8/15,494.5,0.0,494.5,1010.4,1053.0,-42.5,43.9,0.0,43.9,,,,
31/8/15,495.5,0.0,495.5,1011.5,1040.6,-29.1,44.3,0.0,44.3,,,,
1/9/15,496.4,0.0,496.4,1011.4,1029.8,-18.3,44.6,0.0,44.6,,,,
2/9/15,497.2,0.0,497.2,1011.5,1031.2,-19.7,44.2,0.0,44.2,,,,
3/9/15,497.0,0.0,497.0,1012.6,1037.1,-24.4,44.1,0.0,44.1,,,,
4/9/15,499.1,0.0,499.1,1016.3,1048.8,-32.5,45.3,0.0,45.3,,,,
5/9/15,499.2,0.0,499.2,1029.4,1069.2,-39.8,45.4,0.0,45.4,,,,
6/9/15,502.1,0.0,502.1,1035.0,1089.9,-54.9,46.2,0.0,46.2,,,,
7/9/15,505.5,0.0,505.5,1038.5,1102.1,-63.6,47.1,0.0,47.1,,,,
8/9/15,508.7,0.0,508.7,1041.7,1110.0,-68.2,47.6,0.0,47.6,,,,
9/9/15,512.1,0.0,512.1,1046.2,1118.7,-72.5,47.1,0.0,47.1,,,,
10/9/15,514.8,0.0,514.8,1051.8,1129.4,-77.6,47.2,0.0,47.2,,,,
11/9/15,518.4,0.0,518.4,1062.2,1148.5,-86.3,47.6,0.0,47.6,,,,
12/9/15,520.7,0.0,520.7,1072.2,1172.8,-100.5,48.3,0.0,48.3,,,,
13/9/15,523.7,0.0,523.7,1078.9,1195.4,-116.5,48.9,0.0,48.9,,,,
14/9/15,527.5,0.0,527.5,1086.2,1214.5,-128.3,47.4,0.0,47.4,,,,
15/9/15,531.4,0.0,531.4,1092.9,1224.3,-131.3,46.6,0.0,46.6,,,,
16/9/15,535.4,0.0,535.4,1100.8,1236.3,-135.6,46.6,0.0,46.6,,,,
17/9/15,540.6,0.0,540.6,1106.5,1245.4,-138.9,46.9,0.0,46.9,,,,
18/9/15,544.2,0.0,544.2,1111.1,1249.5,-138.5,45.9,0.0,45.9,,,,
19/9/15,547.5,0.0,547.5,1115.1,1252.9,-137.9,45.8,3.8,42.0,,,,
20/9/15,550.4,0.0,550.4,1119.3,1254.3,-135.0,45.6,8.2,37.4,,,,
21/9/15,553.6,0.0,553.6,1124.6,1259.5,-134.9,45.5,12.2,33.3,,,,
22/9/15,556.6,0.0,556.6,1129.6,1267.9,-138.2,46.0,16.2,29.7,,,,
23/9/15,559.9,0.0,559.9,1138.2,1286.6,-148.3,46.8,18.0,28.8,,,,
24/9/15,562.7,0.0,562.7,1148.5,1304.1,-155.7,47.4,24.0,23.4,,,,
25/9/15,565.6,0.0,565.6,1158.7,1320.6,-161.9,47.6,29.4,18.2,,,,
26/9/15,568.7,0.0,568.7,1172.5,1338.1,-165.7,47.9,36.4,11.5,,,,
27/9/15,571.9,0.0,571.9,1186.8,1361.8,-175.0,49.4,39.8,9.6,,,,
28/9/15,575.2,0.0,575.2,1195.4,1377.1,-181.7,49.8,39.8,10.1,,,,
29/9/15,578.6,0.0,578.6,1200.4,1387.9,-187.5,49.3,44.1,5.2,,,,
30/9/15,582.5,0.0,582.5,1204.4,1402.2,-197.8,50.6,46.1,4.5,,,,
1/10/15,586.5,0.0,586.5,1207.1,1411.4,-204.3,52.7,48.3,4.3,,,,
2/10/15,591.0,0.0,591.0,1210.8,1418.4,-207.6,54.9,52.4,2.5,,,,
3/10/15,596.2,0.0,596.2,1211.6,1423.1,-211.5,56.8,55.0,1.8,,,,
4/10/15,599.4,0.0,599.4,1209.5,1425.5,-216.0,58.3,57.2,1.1,,,,
5/10/15,604.6,0.0,604.6,1207.0,1429.4,-222.4,60.0,60.7,-0.8,,,,
6/10/15,608.3,0.0,608.3,1208.7,1429.0,-220.3,61.5,66.8,-5.4,,,,
7/10/15,611.2,0.0,611.2,1210.5,1429.7,-219.2,63.1,75.7,-12.6,,,,
8/10/15,613.8,0.0,613.8,1212.2,1429.5,-217.3,64.8,83.5,-18.7,,,,
9/10/15,616.7,0.0,616.7,1214.1,1428.1,-214.0,66.5,92.9,-26.4,,,,
10/10/15,620.3,0.0,620.3,1215.9,1424.2,-208.3,68.2,106.2,-38.0,,,,
11/10/15,622.8,0.0,622.8,1217.7,1423.8,-206.1,69.9,117.3,-47.4,,,,
12/10/15,626.7,0.0,626.7,1219.6,1422.1,-202.5,71.6,123.5,-51.9,,,,
13/10/15,631.6,0.0,631.6,1220.9,1420.8,-199.9,74.0,130.2,-56.2,,,,
14/10/15,635.1,0.0,635.1,1219.5,1418.4,-198.9,76.3,134.3,-58.0,,,,
15/10/15,639.5,0.0,639.5,1219.3,1419.2,-199.9,78.7,138.3,-59.7,,,,
16/10/15,643.6,0.0,643.6,1221.4,1421.1,-199.7,80.7,145.4,-64.7,,,,
17/10/15,647.0,0.0,647.0,1223.6,1423.1,-199.5,82.4,155.0,-72.6,,,,
18/10/15,648.9,0.0,648.9,1225.7,1426.3,-200.6,84.3,166.7,-82.3,,,,
19/10/15,650.4,0.0,650.4,1228.0,1429.7,-201.7,86.2,174.5,-88.2,,,,
20/10/15,651.8,0.0,651.8,1230.9,1433.0,-202.1,88.1,185.6,-97.5,,,,
21/10/15,653.2,0.0,653.2,1232.6,1436.3,-203.7,89.9,195.7,-105.8,,,,
22/10/15,654.6,0.0,654.6,1231.0,1439.7,-208.7,91.8,199.8,-108.0,,,,
23/10/15,656.1,0.0,656.1,1233.9,1443.0,-209.1,93.6,208.7,-115.1,,,,
24/10/15,657.1,0.0,657.1,1236.2,1446.3,-210.1,95.4,217.0,-121.6,,,,
25/10/15,657.8,0.0,657.8,1238.8,1449.7,-210.8,103.0,232.5,-129.6,,,,
26/10/15,658.6,0.2,658.4,1239.9,1442.6,-202.7,113.5,243.8,-130.3,,,,
27/10/15,659.6,0.4,659.1,1239.2,1434.2,-195.0,121.3,256.4,-135.1,,,,
28/10/15,660.3,0.6,659.6,1241.3,1430.0,-188.7,129.6,270.9,-141.3,,,,
29/10/15,660.9,0.8,660.0,1243.3,1433.0,-189.7,144.2,289.4,-145.2,,,,
30/10/15,661.1,1.0,660.1,1245.5,1436.9,-191.4,155.6,310.8,-155.3,,,,
31/10/15,662.1,1.3,660.8,1250.5,1440.9,-190.4,161.5,324.5,-163.0,,,,
1/11/15,661.2,1.5,659.7,1247.3,1429.4,-182.1,161.5,324.3,-162.7,,,,
2/11/15,657.2,1.7,655.5,1249.6,1427.2,-177.6,161.8,323.0,-161.2,,,,
3/11/15,656.2,1.9,654.3,1253.9,1421.7,-167.7,162.2,323.6,-161.4,,,,
4/11/15,655.6,2.1,653.5,1258.9,1425.2,-166.2,162.4,321.0,-158.6,,,,
5/11/15,655.3,2.4,652.9,1262.4,1419.4,-157.0,162.6,318.2,-155.5,,,,
6/11/15,655.0,2.6,652.5,1264.2,1414.0,-149.8,162.7,313.1,-150.4,,,,
7/11/15,655.1,2.8,652.3,1266.3,1409.2,-142.9,163.0,309.2,-146.1,,,,
8/11/15,655.3,3.0,652.3,1268.4,1407.3,-138.9,163.2,304.7,-141.4,,,,
9/11/15,655.6,3.2,652.3,1271.2,1406.3,-135.1,163.5,296.8,-133.3,,,,
10/11/15,656.0,3.4,652.5,1274.7,1407.0,-132.3,163.0,286.8,-123.9,,,,
11/11/15,657.1,3.7,653.5,1277.9,1407.5,-129.6,162.7,282.5,-119.8,,,,
12/11/15,655.6,3.8,651.8,1281.5,1407.7,-126.1,162.6,278.2,-115.6,,,,
13/11/15,654.6,4.0,650.5,1287.5,1407.0,-119.5,162.4,276.9,-114.4,,,,
14/11/15,651.6,4.2,647.4,1291.2,1404.6,-113.4,162.5,277.9,-115.5,,,,
15/11/15,649.4,4.4,645.0,1293.9,1403.5,-109.6,162.5,275.5,-113.0,,,,
16/11/15,649.8,6.5,643.2,1295.9,1402.3,-106.4,162.5,270.8,-108.3,,,,
17/11/15,651.4,8.4,643.0,1297.0,1396.2,-99.2,162.7,265.3,-102.7,,,,
18/11/15,652.0,11.0,641.0,1298.6,1391.6,-93.0,162.7,258.7,-96.0,,,,
19/11/15,653.3,13.4,639.9,1299.3,1388.5,-89.2,162.7,245.2,-82.5,,,,
20/11/15,653.6,21.0,632.6,1300.2,1387.4,-87.2,162.9,234.6,-71.7,,,,
21/11/15,653.8,29.6,624.2,1304.6,1387.1,-82.5,167.9,243.1,-75.2,,,,
22/11/15,655.2,32.2,623.0,1305.7,1387.0,-81.2,173.9,250.9,-77.0,,,,
23/11/15,657.4,34.8,622.6,1306.9,1387.1,-80.1,182.9,256.3,-73.4,,,,
24/11/15,660.1,39.2,620.9,1308.0,1386.3,-78.2,183.0,251.8,-68.8,,,,
25/11/15,661.9,41.1,620.8,1309.4,1391.8,-82.4,182.9,253.4,-70.5,,,,
26/11/15,660.4,42.9,617.5,1314.0,1401.9,-87.9,186.0,259.3,-73.3,,,,
27/11/15,658.6,44.8,613.8,1316.5,1404.9,-88.4,185.9,255.2,-69.3,,,,
28/11/15,659.0,46.9,612.1,1317.2,1404.8,-87.5,177.5,250.5,-73.0,,,,
29/11/15,660.8,48.8,612.0,1318.1,1404.1,-86.0,175.8,249.0,-73.2,,,,
30/11/15,661.4,50.7,610.7,1316.5,1393.4,-76.9,179.3,254.8,-75.5,,,,
1/12/15,664.0,52.7,611.3,1315.1,1384.0,-68.8,182.8,261.7,-78.9,,,,
2/12/15,668.4,54.7,613.8,1308.9,1364.9,-56.0,185.1,267.1,-82.0,,,,
3/12/15,667.1,56.7,610.4,1304.1,1349.0,-44.9,187.6,275.0,-87.4,,,,
4/12/15,670.1,64.3,605.8,1301.1,1323.9,-22.8,190.7,288.8,-98.1,,,,
5/12/15,672.8,70.8,602.0,1298.1,1308.4,-10.3,199.6,305.4,-105.8,,,,
6/12/15,675.0,75.5,599.5,1294.3,1292.5,1.8,209.2,324.1,-114.9,,,,
7/12/15,671.5,79.9,591.5,1290.7,1276.2,14.5,214.6,340.1,-125.5,,,,
8/12/15,672.4,86.8,585.7,1286.0,1257.7,28.3,219.3,355.0,-135.7,,,,
9/12/15,674.0,93.5,580.5,1280.5,1236.8,43.7,227.5,371.9,-144.4,,,,
10/12/15,676.0,99.5,576.5,1272.3,1211.4,60.8,236.9,392.4,-155.5,,,,
11/12/15,678.0,105.6,572.4,1261.5,1198.6,62.9,246.9,414.7,-167.8,,,,
12/12/15,679.6,111.9,567.7,1256.2,1191.2,64.9,253.1,424.1,-171.0,,,,
13/12/15,683.7,118.3,565.4,1254.6,1189.0,65.6,260.1,442.4,-182.3,,,,
14/12/15,692.5,125.4,567.1,1255.4,1191.5,64.0,269.3,460.5,-191.2,,,,
15/12/15,702.4,132.5,569.8,1255.9,1190.6,65.3,279.3,479.2,-199.9,,,,
16/12/15,704.6,134.5,570.1,1256.4,1187.6,68.7,290.3,497.4,-207.1,,,,
17/12/15,708.2,135.6,572.7,1257.4,1190.7,66.7,297.3,511.0,-213.7,,,,
18/12/15,708.4,136.0,572.4,1258.0,1195.5,62.5,304.0,526.7,-222.6,,,,
19/12/15,712.9,137.1,575.8,1259.1,1198.3,60.7,312.5,541.9,-229.4,,,,
20/12/15,717.8,133.2,584.6,1260.9,1199.3,61.7,320.6,560.7,-240.2,,,,
21/12/15,722.8,131.0,591.8,1262.9,1198.0,64.9,322.1,560.7,-238.5,,,,
22/12/15,726.6,134.9,591.6,1265.0,1197.2,67.8,327.5,566.1,-238.6,,,,
23/12/15,732.4,144.5,587.9,1266.2,1196.7,69.4,331.2,570.2,-239.0,,,,
24/12/15,737.5,151.2,586.3,1267.7,1194.4,73.3,336.2,576.7,-240.4,,,,
25/12/15,742.6,159.9,582.7,1268.8,1199.5,69.3,334.6,574.5,-239.8,,,,
26/12/15,750.5,166.1,584.4,1269.5,1200.0,69.5,334.1,574.0,-239.8,,,,
27/12/15,759.6,176.6,583.0,1270.4,1204.3,66.1,339.7,584.2,-244.5,,,,
28/12/15,766.9,188.0,579.0,1271.7,1205.2,66.5,345.0,585.3,-240.3,,,,
29/12/15,776.8,203.2,573.7,1272.5,1205.7,66.8,347.7,585.3,-237.6,,,,
30/12/15,789.2,222.5,566.7,1273.2,1214.9,58.3,350.5,588.8,-238.2,,,,
31/12/15,799.3,235.7,563.6,1283.0,1236.7,46.3,359.9,603.1,-243.2,,,,
1/1/16,808.0,249.8,558.3,1293.9,1261.6,32.3,368.8,622.7,-253.9,,,,
2/1/16,823.3,264.3,559.0,1303.6,1286.3,17.3,376.0,637.7,-261.7,,,,
3/1/16,830.1,273.6,556.5,1310.7,1308.3,2.4,382.2,649.2,-267.0,,,,
4/1/16,839.8,289.7,550.2,1317.5,1333.4,-15.9,379.4,652.4,-273.0,,,,
5/1/16,850.5,305.2,545.3,1324.9,1354.5,-29.7,379.4,651.9,-272.5,,,,
6/1/16,866.0,320.6,545.3,1332.0,1377.1,-45.1,381.6,655.6,-274.0,,,,
7/1/16,877.1,325.3,551.8,1340.2,1399.1,-58.9,386.2,660.4,-274.3,,,,
8/1/16,884.7,337.7,547.0,1348.3,1424.3,-76.0,385.8,663.1,-277.3,,,,
9/1/16,894.7,354.3,540.5,1358.6,1448.9,-90.3,386.8,666.8,-280.0,,,,
10/1/16,904.1,368.1,536.0,1371.0,1461.4,-90.4,384.7,661.6,-276.9,,,,
11/1/16,914.4,383.0,531.4,1377.8,1461.6,-83.9,381.5,662.9,-281.4,,,,
12/1/16,922.4,397.3,525.0,1380.8,1453.3,-72.5,382.3,665.3,-283.0,,,,
13/1/16,926.0,411.1,514.8,1381.7,1445.9,-64.2,384.3,666.6,-282.3,,,,
14/1/16,928.7,424.2,504.5,1382.2,1436.9,-54.7,386.3,667.5,-281.2,,,,
15/1/16,937.5,439.9,497.6,1383.4,1439.2,-55.8,387.3,669.6,-282.3,,,,
16/1/16,942.5,449.9,492.6,1385.8,1441.0,-55.1,391.4,675.3,-283.9,,,,
17/1/16,950.8,465.0,485.8,1388.0,1437.6,-49.5,396.1,680.9,-284.8,,,,
18/1/16,957.4,482.9,474.4,1390.0,1434.4,-44.4,397.6,688.2,-290.6,,,,
19/1/16,964.3,498.0,466.3,1391.0,1431.2,-40.2,400.9,692.2,-291.3,,,,
20/1/16,970.1,510.0,460.0,1387.4,1411.6,-24.2,406.3,701.1,-294.8,,,,
21/1/16,974.9,520.1,454.8,1379.3,1408.7,-29.4,407.1,701.8,-294.7,,,,
22/1/16,977.7,525.3,452.4,1379.6,1404.4,-24.7,404.9,702.4,-297.5,,,,
23/1/16,980.7,531.5,449.3,1379.4,1403.7,-24.4,401.9,700.9,-299.1,,,,
24/1/16,985.0,537.7,447.3,1379.5,1398.6,-19.1,402.5,707.0,-304.5,,,,
25/1/16,989.4,546.5,442.9,1380.2,1395.6,-15.4,402.4,709.8,-307.4,,,,
26/1/16,992.6,551.0,441.6,1379.3,1391.4,-12.1,401.0,714.9,-313.9,,,,
27/1/16,993.6,553.9,439.7,1378.8,1385.9,-7.1,402.3,719.4,-317.1,,,,
28/1/16,986.7,553.2,433.6,1378.6,1376.8,1.8,400.3,716.0,-315.8,,,,
29/1/16,983.2,547.0,436.1,1380.6,1368.9,11.7,393.6,702.2,-308.5,,,,
30/1/16,979.6,537.8,441.9,1380.7,1368.6,12.1,386.0,699.5,-313.5,,,,
